year,month,source,section,number,measure,label,value,shown_value,title,caption,img_label
2024,aug,Survey,4,4,sources,International,33.85057253,33.90%,Sources of Weekly News,How many people use each source for weekly news?,0 Low 100 High
2024,aug,Survey,4,4,sources,Local,41.94538427,41.90%,Sources of Weekly News,How many people use each source for weekly news?,0 Low 100 High
2024,aug,Survey,4,4,sources,National,42.58457942,42.60%,Sources of Weekly News,How many people use each source for weekly news?,0 Low 100 High
2024,aug,Survey,4,3,source_Print,Print,31.35931142,31.40%,"Mediums of Weekly News (digital, print, radio and TV)",How many people use each medium weekly for news?,0 Low 100 High
2024,aug,Survey,4,3,source_Radio,Radio,53.92447927,53.90%,"Mediums of Weekly News (digital, print, radio and TV)",How many people use each medium weekly for news?,0 Low 100 High
2024,aug,Survey,4,3,source_TV,TV,57.84542193,57.80%,"Mediums of Weekly News (digital, print, radio and TV)",How many people use each medium weekly for news?,0 Low 100 High
2024,feb,Digital,2,1,overall_inequality,,0.913544748,0.914,Inequality,How skewed is the CIE towards a small set of accounts?,0 Low 1 High
2024,feb,Digital,2,2,segmentation,,0.663005682,0.66,Segmentation,How divided into distinct communities is the CIE?,0 Low 1 High
2024,feb,Digital,2,3,insularity_cpc,Conservative,0.063002979,0.063,Insularity,How insular are parties relative to one another?,Less More
2024,feb,Digital,2,3,insularity_lpc,Liberal,0.144241909,0.144,Insularity,How insular are parties relative to one another?,Less More
2024,feb,Digital,2,3,insularity_ndp,NDP,0.126941261,0.127,Insularity,How insular are parties relative to one another?,Less More
2024,feb,Digital,3,1,misinfo_references,,0.271741806,0.27%,Discussion about misinformation and foreign interference,How often do people post about misinformation and foreign interference?,
2024,feb,Digital,3,5,from_china,China,1.160943734,1.16,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,feb,Digital,3,5,from_india,India,3.384270189,3.38,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,feb,Digital,3,4,misinfo_link_engagement,Percentage engagement,12.03444422,12.03%,Linking to known misinformation websites,How common and popular are web links to known misinformation websites?,
2024,feb,Digital,3,3,misinfo_links,Percentage links,1.276576367,1.28%,Linking to known misinformation websites,How common and popular are web links to known misinformation websites?,
2024,feb,Digital,3,5,from_russia,Russia,0.594820084,0.59,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,feb,Digital,4,6,news_inequality,,0.949747779,0.95,Inequality,How skewed is the CIE to a smallnumber of news outlets?,0 Low 1 High
2024,feb,Digital,4,8,local_news_3,,1.776125423,1.80%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,feb,Digital,4,12,party_leader_4,Bloc Québécois,0.400616175,0.40%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,feb,Digital,4,13,party_member_4,Bloc Québécois,1.384920385,1.40%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,feb,Digital,4,7,top_outlet_2,CBC,13.42533915,13.40%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,feb,Digital,4,7,top_outlet_10,CPAC,2.080645969,2.10%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,feb,Digital,4,7,top_outlet_1,CTV,21.55591321,21.60%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,feb,Digital,4,12,party_leader_1,Conservative,60.61330532,60.60%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,feb,Digital,4,13,party_member_1,Conservative,51.1739562,51.20%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,feb,Digital,4,7,top_outlet_9,Etalk,2.823458422,2.80%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,feb,Digital,4,7,top_outlet_6,Global News,5.15492454,5.20%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,feb,Digital,4,12,party_leader_5,Green,0.030701635,0%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,feb,Digital,4,13,party_member_5,Green,0.849247228,0.80%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,feb,Digital,4,9,top_news_platform_4,Instagram,8.340413294,8.30%,Social media platforms,Which social media platforms are most popular for news?,
2024,feb,Digital,4,11,politician_platform_2,Instagram,37.72122983,37.70%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,feb,Digital,4,12,party_leader_2,Liberal,24.08882411,24.10%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,feb,Digital,4,13,party_member_3,Liberal,23.06171494,23.10%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,feb,Digital,4,8,local_news_2,Local,30.70537437,30.70%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,feb,Digital,4,12,party_leader_3,NDP,14.86655276,14.90%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,feb,Digital,4,13,party_member_2,NDP,23.53016124,23.50%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,feb,Digital,4,8,local_news_1,National,67.30386465,67.30%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,feb,Digital,4,10,engagement_type_2cat_1,News Outlet,74.36842868,74.40%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,feb,Digital,4,10,engagement_type_2cat_2,Politician,25.63157132,25.60%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,feb,Digital,4,7,top_outlet_3,Rebel News,7.429784793,7.40%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,feb,Digital,4,7,top_outlet_4,The Post Millennial,7.267392283,7.30%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,feb,Digital,4,9,top_news_platform_1,TikTok,44.32678177,44.30%,Social media platforms,Which social media platforms are most popular for news?,
2024,feb,Digital,4,11,politician_platform_4,TikTok,3.768835493,3.80%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,feb,Digital,4,7,top_outlet_7,Toronto Sun,3.563485316,3.60%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,feb,Digital,4,7,top_outlet_8,True North,3.469680259,3.50%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,feb,Digital,4,9,top_news_platform_2,Twitter,33.30982519,33.30%,Social media platforms,Which social media platforms are most popular for news?,
2024,feb,Digital,4,11,politician_platform_1,Twitter,49.53167173,49.50%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,feb,Digital,4,9,top_news_platform_3,YouTube,14.02297975,14%,Social media platforms,Which social media platforms are most popular for news?,
2024,feb,Digital,4,11,politician_platform_3,YouTube,8.978262948,9%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,feb,Digital,4,7,top_outlet_5,blogTO,5.269141651,5.30%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,feb,Digital,4,8,local_news_4,local,0.214635563,0.20%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,feb,Digital,,,num_posts,,507835,507835,,,
2024,feb,Digital,,,unique_entities,,2943,2943,,,
2024,feb,Digital,,,unique_handles,,4675,4675,,,
2024,feb,Digital,,,start_date,,2024-02-01,,,,
2024,feb,Digital,,,end_date,,2024-02-28,,,,
2024,feb,Digital,,,engagement_Instagram,,22393792,22393792,,,
2024,feb,Digital,,,engagement_TikTok,,5191975,5191975,,,
2024,feb,Digital,,,engagement_Twitter,,9531626,9531626,,,
2024,feb,Digital,,,engagement_YouTube,,2864315,2864315,,,
2024,feb,Digital,,,engagement_Overall,,39981708,39981708,,,
2024,feb,Digital,,,engagement_daily_Instagram,,799778,799778,,,
2024,feb,Digital,,,engagement_daily_TikTok,,185428,185428,,,
2024,feb,Digital,,,engagement_daily_Twitter,,340415,340415,,,
2024,feb,Digital,,,engagement_daily_YouTube,,102297,102297,,,
2024,feb,Digital,,,engagement_daily_Overall,,1427918,1427918,,,
2024,feb,Digital,,,engagement_daily_influencer_Instagram,,309383,309383,,,
2024,feb,Digital,,,engagement_daily_influencer_TikTok,,295715,295715,,,
2024,feb,Digital,,,engagement_daily_influencer_Twitter,,772629,772629,,,
2024,feb,Digital,,,engagement_daily_influencer_YouTube,,57151,57151,,,
2024,feb,Digital,,,engagement_daily_influencer_Overall,,1434878,1434878,,,
2024,jan,Digital,2,1,overall_inequality,,0.931346021,0.931,Inequality,How skewed is the CIE towards a small set of accounts?,0 Low 1 High
2024,jan,Digital,2,2,segmentation,,0.690800362,0.69,Segmentation,How divided into distinct communities is the CIE?,0 Low 1 High
2024,jan,Digital,2,3,insularity_cpc,Conservative,0.06552272,0.066,Insularity,How insular are parties relative to one another?,Less More
2024,jan,Digital,2,3,insularity_lpc,Liberal,0.152149042,0.152,Insularity,How insular are parties relative to one another?,Less More
2024,jan,Digital,2,3,insularity_ndp,NDP,0.134654115,0.135,Insularity,How insular are parties relative to one another?,Less More
2024,jan,Digital,3,1,misinfo_references,,0.261657958,0.26%,Discussion about misinformation and foreign interference,How often do people post about misinformation and foreign interference?,
2024,jan,Digital,3,5,from_china,China,1.28676215,1.29,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jan,Digital,3,5,from_india,India,3.836283805,3.84,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jan,Digital,3,4,misinfo_link_engagement,Percentage engagement,19.95407965,19.95%,Linking to known misinformation websites,How common and popular are web links to known misinformation websites?,
2024,jan,Digital,3,3,misinfo_links,Percentage links,1.307631833,1.31%,Linking to known misinformation websites,How common and popular are web links to known misinformation websites?,
2024,jan,Digital,3,5,from_russia,Russia,0.332719281,0.33,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jan,Digital,4,6,news_inequality,,0.958109923,0.958,Inequality,How skewed is the CIE to a smallnumber of news outlets?,0 Low 1 High
2024,jan,Digital,4,8,local_news_3,,1.310314108,1.30%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,jan,Digital,4,12,party_leader_4,Bloc Québécois,0.379440697,0.40%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,13,party_member_4,Bloc Québécois,0.975958337,1%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,7,top_outlet_2,CBC,12.91407756,12.90%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jan,Digital,4,7,top_outlet_1,CTV,20.13362619,20.10%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jan,Digital,4,12,party_leader_1,Conservative,72.69776196,72.70%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,13,party_member_2,Conservative,36.25596522,36.30%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,7,top_outlet_6,Etalk,5.30950793,5.30%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jan,Digital,4,7,top_outlet_7,Global News,5.130831166,5.10%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jan,Digital,4,12,party_leader_5,Green,0.143673126,0.10%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,13,party_member_5,Green,0.680086683,0.70%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,9,top_news_platform_4,Instagram,9.713678471,9.70%,Social media platforms,Which social media platforms are most popular for news?,
2024,jan,Digital,4,11,politician_platform_2,Instagram,30.5622452,30.60%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jan,Digital,4,12,party_leader_2,Liberal,17.30408282,17.30%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,13,party_member_1,Liberal,43.34139448,43.30%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,8,local_news_2,Local,27.82858892,27.80%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,jan,Digital,4,12,party_leader_3,NDP,9.475041392,9.50%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,13,party_member_3,NDP,18.74659529,18.70%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,8,local_news_1,National,70.65786342,70.70%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,jan,Digital,4,10,engagement_type_2cat_1,News Outlet,80.34690752,80.30%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,jan,Digital,4,10,engagement_type_2cat_2,Politician,19.65309248,19.70%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,jan,Digital,4,7,top_outlet_3,Rebel News,11.01982717,11%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jan,Digital,4,7,top_outlet_10,TVA Nouvelles,1.85420135,1.90%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jan,Digital,4,7,top_outlet_4,The Post Millennial,7.477650883,7.50%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jan,Digital,4,9,top_news_platform_1,TikTok,39.60864454,39.60%,Social media platforms,Which social media platforms are most popular for news?,
2024,jan,Digital,4,11,politician_platform_3,TikTok,19.44779975,19.40%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jan,Digital,4,7,top_outlet_8,Toronto Sun,4.170028925,4.20%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jan,Digital,4,7,top_outlet_9,True North,3.037344499,3%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jan,Digital,4,9,top_news_platform_2,Twitter,27.31453974,27.30%,Social media platforms,Which social media platforms are most popular for news?,
2024,jan,Digital,4,11,politician_platform_1,Twitter,45.85248606,45.90%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jan,Digital,4,9,top_news_platform_3,YouTube,23.36313725,23.40%,Social media platforms,Which social media platforms are most popular for news?,
2024,jan,Digital,4,11,politician_platform_4,YouTube,4.137468987,4.10%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jan,Digital,4,7,top_outlet_5,blogTO,6.738165397,6.70%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jan,Digital,4,8,local_news_4,local,0.203233547,0.20%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,jan,Digital,,,num_posts,,497214,497214,,,
2024,jan,Digital,,,unique_entities,,2916,2916,,,
2024,jan,Digital,,,unique_handles,,4545,4545,,,
2024,jan,Digital,,,start_date,,2024-01-01,,,,
2024,jan,Digital,,,end_date,,2024-01-30,,,,
2024,jan,Digital,,,engagement_Instagram,,25166027,25166027,,,
2024,jan,Digital,,,engagement_TikTok,,6882255,6882255,,,
2024,jan,Digital,,,engagement_Twitter,,8509409,8509409,,,
2024,jan,Digital,,,engagement_YouTube,,3917274,3917274,,,
2024,jan,Digital,,,engagement_Overall,,44474965,44474965,,,
2024,jan,Digital,,,engagement_daily_Instagram,,838868,838868,,,
2024,jan,Digital,,,engagement_daily_TikTok,,229408,229408,,,
2024,jan,Digital,,,engagement_daily_Twitter,,283647,283647,,,
2024,jan,Digital,,,engagement_daily_YouTube,,130576,130576,,,
2024,jan,Digital,,,engagement_daily_Overall,,1482499,1482499,,,
2024,jan,Digital,,,engagement_daily_influencer_Instagram,,255369,255369,,,
2024,jan,Digital,,,engagement_daily_influencer_TikTok,,271332,271332,,,
2024,jan,Digital,,,engagement_daily_influencer_Twitter,,749572,749572,,,
2024,jan,Digital,,,engagement_daily_influencer_YouTube,,40433,40433,,,
2024,jan,Digital,,,engagement_daily_influencer_Overall,,1316706,1316706,,,
2024,jul,Digital,2,5,toxicity,,0.018049989,0.018,Toxic speech,How prevalent is toxic speech in the CIE?,Less More
2024,jul,Digital,2,2,segmentation,,0.891319059,0.89,Segmentation,How divided into distinct communities is the CIE?,0 Low 1 High
2024,jul,Digital,2,1,overall_inequality,,0.891319059,0.891,Inequality,How skewed is the CIE towards a small set of accounts?,0 Low 1 High
2024,jul,Digital,2,1,overall_inequality,,0.93106738,0.931,Inequality,How skewed is the CIE towards a small set of accounts?,0 Low 1 High
2024,jul,Digital,2,2,segmentation,,0.592407797,0.59,Segmentation,How divided into distinct communities is the CIE?,0 Low 1 High
2024,jul,Digital,2,3,insularity_cpc,Conservative,0.070874315,0.071,Insularity,How insular are parties relative to one another?,Less More
2024,jul,Digital,2,3,insularity_lpc,Liberal,0.150264974,0.15,Insularity,How insular are parties relative to one another?,Less More
2024,jul,Digital,2,3,insularity_ndp,NDP,0.112773289,0.113,Insularity,How insular are parties relative to one another?,Less More
2024,jul,Digital,3,1,misinfo_references,,0.185743166,0.19%,Discussion about misinformation and foreign interference,How often do people post about misinformation and foreign interference?,
2024,jul,Digital,3,1,misinfo_references,,0.222266356,0.22%,Discussion about misinformation and foreign interference,How often do people post about misinformation and foreign interference?,
2024,jul,Digital,3,5,total_to_cad_china,China,0.364773855,0.36,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jul,Digital,3,5,from_china,China,1.239075588,1.24,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jul,Digital,3,5,total_to_cad_india,India,1.306573018,1.31,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jul,Digital,3,5,from_india,India,4.792447027,4.79,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jul,Digital,3,4,misinfo_link_engagement,Percentage engagement,11.99134177,11.99%,Linking to known misinformation websites,How common and popular are web links to known misinformation websites?,
2024,jul,Digital,3,3,misinfo_links,Percentage links,1.61862928,1.62%,Linking to known misinformation websites,How common and popular are web links to known misinformation websites?,
2024,jul,Digital,3,5,total_to_cad_russia,Russia,0.117263858,0.12,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jul,Digital,3,5,from_russia,Russia,0.46091897,0.46,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jul,Digital,4,6,news_inequality,,0.95414351,0.954,Inequality,How skewed is the CIE to a smallnumber of news outlets?,0 Low 1 High
2024,jul,Digital,4,6,news_inequality,,0.953957217,0.954,Inequality,How skewed is the CIE to a smallnumber of news outlets?,0 Low 1 High
2024,jul,Digital,4,8,local_news_3,,1.356800599,1.40%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,jul,Digital,4,13,party_member_5,Bloc Québécois,0.425047302,0.40%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,12,party_leader_4,Bloc Québécois,0.178429085,0.20%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,7,top_outlet_2,CBC,12.75128371,12.80%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jul,Digital,4,7,top_outlet_1,CTV,25.40786361,25.40%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jul,Digital,4,13,party_member_1,Conservative,49.83814652,49.80%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,12,party_leader_1,Conservative,63.18698572,63.20%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,7,top_outlet_3,Etalk,10.82380453,10.80%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jul,Digital,4,7,top_outlet_5,Global News,4.578232451,4.60%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jul,Digital,4,7,top_outlet_6,Global News,4.195924979,4.20%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jul,Digital,4,13,party_member_4,Green,0.874701973,0.90%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,12,party_leader_5,Green,0.072927516,0.10%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,11,politician_platform_1,Instagram,47.32137065,47.30%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jul,Digital,4,9,top_news_platform_4,Instagram,11.61016389,11.60%,Social media platforms,Which social media platforms are most popular for news?,
2024,jul,Digital,4,11,politician_platform_2,Instagram,39.7115988,39.70%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jul,Digital,4,13,party_member_2,Liberal,25.62731538,25.60%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,12,party_leader_2,Liberal,30.43755799,30.40%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,8,local_news_2,Local,26.7046687,26.70%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,jul,Digital,4,13,party_member_3,NDP,23.23478882,23.20%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,12,party_leader_3,NDP,6.124099684,6.10%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,8,local_news_1,National,71.6804733,71.70%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,jul,Digital,4,7,top_outlet_10,National Post,1.567402052,1.60%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jul,Digital,4,10,engagement_type_2cat_1,News Outlet,82.38497056,82.40%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,jul,Digital,4,10,engagement_type_2cat_2,Politician,17.61502944,17.60%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,jul,Digital,4,7,top_outlet_4,Rebel News,8.834289742,8.80%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jul,Digital,4,7,top_outlet_5,Rebel News,6.017316539,6%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jul,Digital,4,7,top_outlet_3,The Post Millennial,11.90843562,11.90%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jul,Digital,4,7,top_outlet_4,The Post Millennial,8.097313238,8.10%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jul,Digital,4,11,politician_platform_4,TikTok,0.8741356,0.90%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jul,Digital,4,9,top_news_platform_1,TikTok,43.53373954,43.50%,Social media platforms,Which social media platforms are most popular for news?,
2024,jul,Digital,4,11,politician_platform_3,TikTok,4.332252741,4.30%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jul,Digital,4,7,top_outlet_6,Toronto Sun,3.938252436,3.90%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jul,Digital,4,7,top_outlet_9,Toronto Sun,3.02592113,3%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jul,Digital,4,7,top_outlet_7,True North,3.628551074,3.60%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jul,Digital,4,11,politician_platform_2,Twitter,47.05647499,47.10%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jul,Digital,4,9,top_news_platform_2,Twitter,26.89205883,26.90%,Social media platforms,Which social media platforms are most popular for news?,
2024,jul,Digital,4,11,politician_platform_1,Twitter,51.71925036,51.70%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jul,Digital,4,7,top_outlet_9,Vancouver is Awesome,2.376731413,2.40%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jul,Digital,4,7,top_outlet_8,Vancouver is Awesome,3.050560189,3.10%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jul,Digital,4,11,politician_platform_3,YouTube,4.748018755,4.70%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jul,Digital,4,9,top_news_platform_3,YouTube,17.96403775,18%,Social media platforms,Which social media platforms are most popular for news?,
2024,jul,Digital,4,11,politician_platform_4,YouTube,4.236898096,4.20%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jul,Digital,4,7,top_outlet_8,blogTO,2.875715115,2.90%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jul,Digital,4,7,top_outlet_10,blogTO,2.80519204,2.80%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,
2024,jul,Digital,4,8,local_news_4,local,0.258057401,0.30%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,jul,Digital,,,num_posts,,310644,310644,,,
2024,jul,Digital,,,unique_entities,,1893,1893,,,
2024,jul,Digital,,,unique_handles,,2915,2915,,,
2024,jul,Digital,,,start_date,,2024-06-26,,,,
2024,jul,Digital,,,end_date,,2024-07-23,,,,
2024,jul,Digital,,,engagement_Instagram,,2664932,2664932,,,
2024,jul,Digital,,,engagement_TikTok,,3241681,3241681,,,
2024,jul,Digital,,,engagement_Twitter,,4995362,4995362,,,
2024,jul,Digital,,,engagement_YouTube,,1491013,1491013,,,
2024,jul,Digital,,,engagement_Overall,,12392988,12392988,,,
2024,jul,Digital,,,engagement_daily_Instagram,,95176,95176,,,
2024,jul,Digital,,,engagement_daily_TikTok,,115774,115774,,,
2024,jul,Digital,,,engagement_daily_Twitter,,178406,178406,,,
2024,jul,Digital,,,engagement_daily_YouTube,,53250,53250,,,
2024,jul,Digital,,,engagement_daily_Overall,,442606,442606,,,
2024,jul,Digital,,,engagement_daily_influencer_Instagram,,97375,97375,,,
2024,jul,Digital,,,engagement_daily_influencer_TikTok,,47767,47767,,,
2024,jul,Digital,,,engagement_daily_influencer_Twitter,,223086,223086,,,
2024,jul,Digital,,,engagement_daily_influencer_YouTube,,34314,34314,,,
2024,jul,Digital,,,engagement_daily_influencer_Overall,,402542,402542,,,
2024,jul,Digital,,,num_posts,,473306,473306,,,
2024,jul,Digital,,,unique_entities,,3025,3025,,,
2024,jul,Digital,,,unique_handles,,4700,4700,,,
2024,jul,Digital,,,start_date,,2024-06-26,,,,
2024,jul,Digital,,,end_date,,2024-07-23,,,,
