year,month,source,section,number,measure,label,value,shown_value,title,caption,img_label
2024,aug,Survey,3,7,FI_concern_india,India,30.5458742761489,30.5%,Concern about foreign influence by country,How concerned are people about the following countries conducting foreign influence?,0 Low 100 High
2024,aug,Survey,3,7,FI_concern_russia,Russia,53.1641960007332,53.2%,Concern about foreign influence by country,How concerned are people about the following countries conducting foreign influence?,0 Low 100 High
2024,aug,Survey,3,7,FI_concern_uk,UK,7.31652145499306,7.3%,Concern about foreign influence by country,How concerned are people about the following countries conducting foreign influence?,0 Low 100 High
2024,aug,Survey,3,7,FI_concern_usa,USA,40.3780701039351,40.4%,Concern about foreign influence by country,How concerned are people about the following countries conducting foreign influence?,0 Low 100 High
2024,aug,Survey,4,5,socmed_news,"",36.77737334,36.80%,Social Media for News,How many people use social media weekly for news?,0 Low 100 High
2024,aug,Survey,4,2,sharing,"",10.21889845,10.20%,News Sharing,How much do Canadians actively engage in posting and sharing news on social media?,0 Low 100 High
2024,aug,Survey,4,1,seeking,"",38.92944998,38.90%,News seeking,How many Canadians seek out information about the news?,0 Low 100 High
2024,aug,Survey,4,3,source_Digital,Digital,73.6295972487818,73.6%,"Mediums of Weekly News (digital, print, radio and TV)",How many people use each medium weekly for news?,0 Low 100 High
2024,aug,Survey,4,4,sources,International,33.8505725314163,33.9%,Sources of Weekly News,How many people use each source for weekly news?,0 Low 100 High
2024,aug,Survey,4,4,sources,Local,41.945384274057,41.9%,Sources of Weekly News,How many people use each source for weekly news?,0 Low 100 High
2024,aug,Survey,4,4,sources,National,42.5845794169987,42.6%,Sources of Weekly News,How many people use each source for weekly news?,0 Low 100 High
2024,aug,Survey,4,3,source_Print,Print,31.3593114242832,31.4%,"Mediums of Weekly News (digital, print, radio and TV)",How many people use each medium weekly for news?,0 Low 100 High
2024,aug,Survey,4,3,source_Radio,Radio,53.9244792691761,53.9%,"Mediums of Weekly News (digital, print, radio and TV)",How many people use each medium weekly for news?,0 Low 100 High
2024,aug,Survey,4,3,source_TV,TV,57.8454219344538,57.8%,"Mediums of Weekly News (digital, print, radio and TV)",How many people use each medium weekly for news?,0 Low 100 High
2024,feb,Digital,2,1,overall_inequality,"",0.913544747867077,0.914,Inequality,How skewed is the CIE towards a small set of accounts?,0 Low 1 High
2024,feb,Digital,2,2,segmentation,"",0.663005682295801,0.66,Segmentation,How divided into distinct communities is the CIE?,0 Low 1 High
2024,feb,Digital,2,3,insularity_cpc,Conservative,0.0630029794099019,0.063,Insularity,How insular are parties relative to one another?,Less More
2024,feb,Digital,2,3,insularity_lpc,Liberal,0.144241908741633,0.144,Insularity,How insular are parties relative to one another?,Less More
2024,feb,Digital,2,3,insularity_ndp,NDP,0.126941261098395,0.127,Insularity,How insular are parties relative to one another?,Less More
2024,feb,Digital,3,1,misinfo_references,"",0.271741805901523,0.272%,Discussion about misinformation and foreign interference,How often do people post about misinformation and foreign interference?,""
2024,feb,Digital,3,5,from_china,China,1.16094373444384,1.16,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,feb,Digital,3,5,from_india,India,3.38427018917586,3.38,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,feb,Digital,3,4,misinfo_link_engagement,Percentage engagement,12.0344442208496,12.03%,Linking to known misinformation websites,How common and popular are web links to known misinformation websites?,""
2024,feb,Digital,3,3,misinfo_links,Percentage links,1.27657636689301,1.28%,Linking to known misinformation websites,How common and popular are web links to known misinformation websites?,""
2024,feb,Digital,3,5,from_russia,Russia,0.594820084058111,0.59,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,feb,Digital,4,6,news_inequality,"",0.949747778723837,0.95,Inequality,How skewed is the CIE to a smallnumber of news outlets?,0 Low 1 High
2024,feb,Digital,4,8,local_news_3,"",1.77612542317195,1.8%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,feb,Digital,4,12,party_leader_4,Bloc Québécois,0.400616174674453,0.4%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,feb,Digital,4,13,party_member_4,Bloc Québécois,1.38492038500079,1.4%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,feb,Digital,4,7,top_outlet_2,CBC,13.4253391532438,13.4%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,feb,Digital,4,7,top_outlet_10,CPAC,2.08064596910816,2.1%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,feb,Digital,4,7,top_outlet_1,CTV,21.5559132097535,21.6%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,feb,Digital,4,12,party_leader_1,Conservative,60.6133053210664,60.6%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,feb,Digital,4,13,party_member_1,Conservative,51.1739562005429,51.2%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,feb,Digital,4,7,top_outlet_9,Etalk,2.82345842180786,2.8%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,feb,Digital,4,7,top_outlet_6,Global News,5.15492453950433,5.2%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,feb,Digital,4,12,party_leader_5,Green,0.0307016349959369,0%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,feb,Digital,4,13,party_member_5,Green,0.849247228026629,0.8%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,feb,Digital,4,9,top_news_platform_4,Instagram,8.3404132938276,8.3%,Social media platforms,Which social media platforms are most popular for news?,""
2024,feb,Digital,4,11,politician_platform_2,Instagram,37.7212298276532,37.7%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,feb,Digital,4,12,party_leader_2,Liberal,24.0888241139923,24.1%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,feb,Digital,4,13,party_member_3,Liberal,23.0617149418036,23.1%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,feb,Digital,4,8,local_news_2,Local,30.7053743656514,30.7%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,feb,Digital,4,12,party_leader_3,NDP,14.8665527552709,14.9%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,feb,Digital,4,13,party_member_2,NDP,23.5301612446261,23.5%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,feb,Digital,4,8,local_news_1,National,67.3038646484344,67.3%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,feb,Digital,4,10,engagement_type_2cat_1,News Outlet,74.3684286824365,74.4%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,feb,Digital,4,10,engagement_type_2cat_2,Politician,25.6315713175635,25.6%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,feb,Digital,4,7,top_outlet_3,Rebel News,7.42978479349006,7.4%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,feb,Digital,4,7,top_outlet_4,The Post Millennial,7.26739228306289,7.3%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,feb,Digital,4,9,top_news_platform_1,TikTok,44.3267817680233,44.3%,Social media platforms,Which social media platforms are most popular for news?,""
2024,feb,Digital,4,11,politician_platform_4,TikTok,3.76883549279172,3.8%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,feb,Digital,4,7,top_outlet_7,Toronto Sun,3.56348531628031,3.6%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,feb,Digital,4,7,top_outlet_8,True North,3.46968025942217,3.5%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,feb,Digital,4,9,top_news_platform_2,Twitter,33.3098251896186,33.3%,Social media platforms,Which social media platforms are most popular for news?,""
2024,feb,Digital,4,11,politician_platform_1,Twitter,49.5316717310991,49.5%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,feb,Digital,4,9,top_news_platform_3,YouTube,14.0229797485305,14%,Social media platforms,Which social media platforms are most popular for news?,""
2024,feb,Digital,4,11,politician_platform_3,YouTube,8.97826294845598,9%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,feb,Digital,4,7,top_outlet_5,blogTO,5.26914165052442,5.3%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,feb,Digital,4,8,local_news_4,local,0.214635562742255,0.2%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,feb,Digital,,,num_posts,"",507835,507835,"","",""
2024,feb,Digital,,,unique_entities,"",2943,2943,"","",""
2024,feb,Digital,,,unique_handles,"",4675,4675,"","",""
2024,feb,Digital,,,start_date,"",2024-02-01,"","","",""
2024,feb,Digital,,,end_date,"",2024-02-28,"","","",""
2024,feb,Digital,,,engagement_Instagram,"",22393792,22393792,"","",""
2024,feb,Digital,,,engagement_TikTok,"",5191975,5191975,"","",""
2024,feb,Digital,,,engagement_Twitter,"",9531626,9531626,"","",""
2024,feb,Digital,,,engagement_YouTube,"",2864315,2864315,"","",""
2024,feb,Digital,,,engagement_Overall,"",39981708,39981708,"","",""
2024,feb,Digital,,,engagement_daily_Instagram,"",799778,799778,"","",""
2024,feb,Digital,,,engagement_daily_TikTok,"",185428,185428,"","",""
2024,feb,Digital,,,engagement_daily_Twitter,"",340415,340415,"","",""
2024,feb,Digital,,,engagement_daily_YouTube,"",102297,102297,"","",""
2024,feb,Digital,,,engagement_daily_Overall,"",1427918,1427918,"","",""
2024,feb,Digital,,,engagement_daily_influencer_Instagram,"",309383,309383,"","",""
2024,feb,Digital,,,engagement_daily_influencer_TikTok,"",295715,295715,"","",""
2024,feb,Digital,,,engagement_daily_influencer_Twitter,"",772629,772629,"","",""
2024,feb,Digital,,,engagement_daily_influencer_YouTube,"",57151,57151,"","",""
2024,feb,Digital,,,engagement_daily_influencer_Overall,"",1434878,1434878,"","",""
2024,jan,Digital,2,1,overall_inequality,"",0.93134602060426,0.931,Inequality,How skewed is the CIE towards a small set of accounts?,0 Low 1 High
2024,jan,Digital,2,2,segmentation,"",0.690800362137857,0.69,Segmentation,How divided into distinct communities is the CIE?,0 Low 1 High
2024,jan,Digital,2,3,insularity_cpc,Conservative,0.0655227203869716,0.066,Insularity,How insular are parties relative to one another?,Less More
2024,jan,Digital,2,3,insularity_lpc,Liberal,0.152149041563047,0.152,Insularity,How insular are parties relative to one another?,Less More
2024,jan,Digital,2,3,insularity_ndp,NDP,0.134654114960754,0.135,Insularity,How insular are parties relative to one another?,Less More
2024,jan,Digital,3,1,misinfo_references,"",0.261657958142772,0.262%,Discussion about misinformation and foreign interference,How often do people post about misinformation and foreign interference?,""
2024,jan,Digital,3,5,from_china,China,1.28676215035501,1.29,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jan,Digital,3,5,from_india,India,3.83628380458755,3.84,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jan,Digital,3,4,misinfo_link_engagement,Percentage engagement,19.9540796453991,19.95%,Linking to known misinformation websites,How common and popular are web links to known misinformation websites?,""
2024,jan,Digital,3,3,misinfo_links,Percentage links,1.30763183297342,1.31%,Linking to known misinformation websites,How common and popular are web links to known misinformation websites?,""
2024,jan,Digital,3,5,from_russia,Russia,0.33271928120378,0.33,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jan,Digital,4,6,news_inequality,"",0.958109922992216,0.958,Inequality,How skewed is the CIE to a smallnumber of news outlets?,0 Low 1 High
2024,jan,Digital,4,8,local_news_3,"",1.3103141082189,1.3%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,jan,Digital,4,12,party_leader_4,Bloc Québécois,0.379440697114403,0.4%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,13,party_member_4,Bloc Québécois,0.975958337448192,1%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,7,top_outlet_2,CBC,12.9140775554071,12.9%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jan,Digital,4,7,top_outlet_1,CTV,20.1336261905988,20.1%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jan,Digital,4,12,party_leader_1,Conservative,72.6977619601868,72.7%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,13,party_member_2,Conservative,36.2559652185548,36.3%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,7,top_outlet_6,Etalk,5.30950793039601,5.3%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jan,Digital,4,7,top_outlet_7,Global News,5.13083116566679,5.1%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jan,Digital,4,12,party_leader_5,Green,0.143673126116971,0.1%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,13,party_member_5,Green,0.680086682828772,0.7%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,9,top_news_platform_4,Instagram,9.7136784713988,9.7%,Social media platforms,Which social media platforms are most popular for news?,""
2024,jan,Digital,4,11,politician_platform_2,Instagram,30.5622452007881,30.6%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jan,Digital,4,12,party_leader_2,Liberal,17.3040828247625,17.3%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,13,party_member_1,Liberal,43.3413944753634,43.3%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,8,local_news_2,Local,27.828588924364,27.8%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,jan,Digital,4,12,party_leader_3,NDP,9.47504139181929,9.5%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,13,party_member_3,NDP,18.7465952858049,18.7%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,8,local_news_1,National,70.6578634208812,70.7%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,jan,Digital,4,10,engagement_type_2cat_1,News Outlet,80.3469075242667,80.3%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,jan,Digital,4,10,engagement_type_2cat_2,Politician,19.6530924757333,19.7%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,jan,Digital,4,7,top_outlet_3,Rebel News,11.0198271746738,11%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jan,Digital,4,7,top_outlet_10,TVA Nouvelles,1.85420134971349,1.9%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jan,Digital,4,7,top_outlet_4,The Post Millennial,7.47765088281363,7.5%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jan,Digital,4,9,top_news_platform_1,TikTok,39.608644537488,39.6%,Social media platforms,Which social media platforms are most popular for news?,""
2024,jan,Digital,4,11,politician_platform_3,TikTok,19.4477997543905,19.4%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jan,Digital,4,7,top_outlet_8,Toronto Sun,4.17002892548908,4.2%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jan,Digital,4,7,top_outlet_9,True North,3.0373444985548,3%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jan,Digital,4,9,top_news_platform_2,Twitter,27.3145397395682,27.3%,Social media platforms,Which social media platforms are most popular for news?,""
2024,jan,Digital,4,11,politician_platform_1,Twitter,45.8524860577624,45.9%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jan,Digital,4,9,top_news_platform_3,YouTube,23.3631372515451,23.4%,Social media platforms,Which social media platforms are most popular for news?,""
2024,jan,Digital,4,11,politician_platform_4,YouTube,4.13746898705894,4.1%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jan,Digital,4,7,top_outlet_5,blogTO,6.73816539668947,6.7%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jan,Digital,4,8,local_news_4,local,0.203233546535828,0.2%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,jan,Digital,,,num_posts,"",497214,497214,"","",""
2024,jan,Digital,,,unique_entities,"",2916,2916,"","",""
2024,jan,Digital,,,unique_handles,"",4545,4545,"","",""
2024,jan,Digital,,,start_date,"",2024-01-01,"","","",""
2024,jan,Digital,,,end_date,"",2024-01-30,"","","",""
2024,jan,Digital,,,engagement_Instagram,"",25166027,25166027,"","",""
2024,jan,Digital,,,engagement_TikTok,"",6882255,6882255,"","",""
2024,jan,Digital,,,engagement_Twitter,"",8509409,8509409,"","",""
2024,jan,Digital,,,engagement_YouTube,"",3917274,3917274,"","",""
2024,jan,Digital,,,engagement_Overall,"",44474965,44474965,"","",""
2024,jan,Digital,,,engagement_daily_Instagram,"",838868,838868,"","",""
2024,jan,Digital,,,engagement_daily_TikTok,"",229408,229408,"","",""
2024,jan,Digital,,,engagement_daily_Twitter,"",283647,283647,"","",""
2024,jan,Digital,,,engagement_daily_YouTube,"",130576,130576,"","",""
2024,jan,Digital,,,engagement_daily_Overall,"",1482499,1482499,"","",""
2024,jan,Digital,,,engagement_daily_influencer_Instagram,"",255369,255369,"","",""
2024,jan,Digital,,,engagement_daily_influencer_TikTok,"",271332,271332,"","",""
2024,jan,Digital,,,engagement_daily_influencer_Twitter,"",749572,749572,"","",""
2024,jan,Digital,,,engagement_daily_influencer_YouTube,"",40433,40433,"","",""
2024,jan,Digital,,,engagement_daily_influencer_Overall,"",1316706,1316706,"","",""
2024,jul,Digital,2,5,toxicity,"",0.018049989,0.018,Toxic speech,How prevalent is toxic speech in the CIE?,Less More
2024,jul,Digital,2,2,segmentation,"",0.891319059,0.89,Segmentation,How divided into distinct communities is the CIE?,0 Low 1 High
2024,jul,Digital,2,1,overall_inequality,"",0.891319059,0.891,Inequality,How skewed is the CIE towards a small set of accounts?,0 Low 1 High
2024,jul,Digital,2,1,overall_inequality,"",0.931067380078637,0.931,Inequality,How skewed is the CIE towards a small set of accounts?,0 Low 1 High
2024,jul,Digital,2,2,segmentation,"",0.592407797261955,0.59,Segmentation,How divided into distinct communities is the CIE?,0 Low 1 High
2024,jul,Digital,2,3,insularity_cpc,Conservative,0.0708743149647613,0.071,Insularity,How insular are parties relative to one another?,Less More
2024,jul,Digital,2,3,insularity_lpc,Liberal,0.150264974392334,0.15,Insularity,How insular are parties relative to one another?,Less More
2024,jul,Digital,2,3,insularity_ndp,NDP,0.112773288601152,0.113,Insularity,How insular are parties relative to one another?,Less More
2024,jul,Digital,3,1,misinfo_references,"",0.185743166,0.19%,Discussion about misinformation and foreign interference,How often do people post about misinformation and foreign interference?,""
2024,jul,Digital,3,1,misinfo_references,"",0.222266356226205,0.222%,Discussion about misinformation and foreign interference,How often do people post about misinformation and foreign interference?,""
2024,jul,Digital,3,5,total_to_cad_china,China,0.364773855,0.36,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jul,Digital,3,5,from_china,China,1.23907558822589,1.24,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jul,Digital,3,5,total_to_cad_india,India,1.306573018,1.31,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jul,Digital,3,5,from_india,India,4.7924470265991,4.79,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jul,Digital,3,4,misinfo_link_engagement,Percentage engagement,11.9913417720161,11.99%,Linking to known misinformation websites,How common and popular are web links to known misinformation websites?,""
2024,jul,Digital,3,3,misinfo_links,Percentage links,1.61862927974006,1.62%,Linking to known misinformation websites,How common and popular are web links to known misinformation websites?,""
2024,jul,Digital,3,5,total_to_cad_russia,Russia,0.117263858,0.12,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jul,Digital,3,5,from_russia,Russia,0.460918969927862,0.46,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jul,Digital,4,6,news_inequality,"",0.95414351,0.954,Inequality,How skewed is the CIE to a smallnumber of news outlets?,0 Low 1 High
2024,jul,Digital,4,6,news_inequality,"",0.953957217481428,0.954,Inequality,How skewed is the CIE to a smallnumber of news outlets?,0 Low 1 High
2024,jul,Digital,4,8,local_news_3,"",1.35680059944394,1.4%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,jul,Digital,4,13,party_member_5,Bloc Québécois,0.425047301666849,0.4%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,12,party_leader_4,Bloc Québécois,0.17842908518417,0.2%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,7,top_outlet_2,CBC,12.751283714157,12.8%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,7,top_outlet_1,CTV,25.407863611898,25.4%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,13,party_member_1,Conservative,49.8381465248842,49.8%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,12,party_leader_1,Conservative,63.1869857242523,63.2%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,7,top_outlet_3,Etalk,10.8238045263568,10.8%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,7,top_outlet_5,Global News,4.578232451,4.60%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,7,top_outlet_6,Global News,4.19592497894862,4.2%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,13,party_member_4,Green,0.874701973240986,0.9%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,12,party_leader_5,Green,0.072927515803922,0.1%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,11,politician_platform_1,Instagram,47.32137065,47.30%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jul,Digital,4,9,top_news_platform_4,Instagram,11.6101638903678,11.6%,Social media platforms,Which social media platforms are most popular for news?,""
2024,jul,Digital,4,11,politician_platform_2,Instagram,39.7115988030462,39.7%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jul,Digital,4,13,party_member_2,Liberal,25.6273153809566,25.6%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,12,party_leader_2,Liberal,30.4375579903407,30.4%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,8,local_news_2,Local,26.7046686954864,26.7%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,jul,Digital,4,13,party_member_3,NDP,23.2347888192514,23.2%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,12,party_leader_3,NDP,6.12409968441887,6.1%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,8,local_news_1,National,71.6804733036387,71.7%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,jul,Digital,4,7,top_outlet_10,National Post,1.567402052,1.60%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,10,engagement_type_2cat_1,News Outlet,82.3849705550538,82.4%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,jul,Digital,4,10,engagement_type_2cat_2,Politician,17.6150294449462,17.6%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,jul,Digital,4,7,top_outlet_4,Rebel News,8.834289742,8.80%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,7,top_outlet_5,Rebel News,6.01731653897079,6%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,7,top_outlet_3,The Post Millennial,11.90843562,11.90%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,7,top_outlet_4,The Post Millennial,8.09731323793937,8.1%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,11,politician_platform_4,TikTok,0.8741356,0.90%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jul,Digital,4,9,top_news_platform_1,TikTok,43.5337395354748,43.5%,Social media platforms,Which social media platforms are most popular for news?,""
2024,jul,Digital,4,11,politician_platform_3,TikTok,4.33225274134814,4.3%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jul,Digital,4,7,top_outlet_6,Toronto Sun,3.938252436,3.90%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,7,top_outlet_9,Toronto Sun,3.02592113017968,3%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,7,top_outlet_7,True North,3.62855107360205,3.6%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,11,politician_platform_2,Twitter,47.05647499,47.10%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jul,Digital,4,9,top_news_platform_2,Twitter,26.8920588284698,26.9%,Social media platforms,Which social media platforms are most popular for news?,""
2024,jul,Digital,4,11,politician_platform_1,Twitter,51.7192503592835,51.7%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jul,Digital,4,7,top_outlet_9,Vancouver is Awesome,2.376731413,2.40%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,7,top_outlet_8,Vancouver is Awesome,3.05056018941494,3.1%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,11,politician_platform_3,YouTube,4.748018755,4.70%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jul,Digital,4,9,top_news_platform_3,YouTube,17.9640377456877,18%,Social media platforms,Which social media platforms are most popular for news?,""
