year,month,source,section,number,measure,label,value,shown_value,title,caption,img_label
2024,jan,Digital,4,7,top_outlet_curiocity,Curiocity,1.32121434549263,1.3%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jan,Digital,4,7,top_outlet_global news,Global News,5.55654466811632,5.6%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jan,Digital,4,12,party_leader_Green,Green,0.143673126116971,0.1%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,13,party_member_Green,Green,0.680086682828772,0.7%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,7,top_outlet_insauga,Insauga,1.19374712008911,1.2%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jan,Digital,4,9,top_news_platform_instagram,Instagram,5.40052975047794,5.4%,Social media platforms,Which social media platforms are most popular for news?,""
2024,jan,Digital,4,11,politician_platform_Instagram,Instagram,30.5622452007881,30.6%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jan,Digital,4,12,party_leader_Liberal,Liberal,17.3040828247625,17.3%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,13,party_member_Liberal,Liberal,43.3413944753634,43.3%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,8,local_news_local,Local,31.7751954904413,31.8%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,jan,Digital,4,12,party_leader_NDP,NDP,9.47504139181929,9.5%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,13,party_member_NDP,NDP,18.7465952858049,18.7%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jan,Digital,4,8,local_news_national,National,68.2248045095587,68.2%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,jan,Digital,4,10,engagement_type_2cat_news outlet,News Outlet,58.0222649404293,58%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,jan,Digital,4,10,engagement_type_2cat_politician,Politician,41.9777350595707,42%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,jan,Digital,4,7,top_outlet_rebel news,Rebel News,11.9341603638676,11.9%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jan,Digital,4,7,top_outlet_the post millennial,The Post Millennial,8.09808387790395,8.1%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jan,Digital,4,9,top_news_platform_tiktok,TikTok,41.5135259694193,41.5%,Social media platforms,Which social media platforms are most popular for news?,""
2024,jan,Digital,4,11,politician_platform_TikTok,TikTok,19.4477997543905,19.4%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jan,Digital,4,7,top_outlet_toronto sun,Toronto Sun,4.51602308547331,4.5%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jan,Digital,4,7,top_outlet_true north,True North,3.28935796827837,3.3%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jan,Digital,4,9,top_news_platform_twitter,Twitter,29.0411476619241,29%,Social media platforms,Which social media platforms are most popular for news?,""
2024,jan,Digital,4,11,politician_platform_Twitter,Twitter,45.8524860577624,45.9%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jan,Digital,4,9,top_news_platform_youtube,YouTube,24.0447966181786,24%,Social media platforms,Which social media platforms are most popular for news?,""
2024,jan,Digital,4,11,politician_platform_YouTube,YouTube,4.13746898705894,4.1%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jan,Digital,4,7,top_outlet_blogto,blogTO,7.29724206448236,7.3%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jan,Digital,,,num_posts,"",482165,482165,"","",""
2024,jan,Digital,,,unique_entities,"",2903,2903,"","",""
2024,jan,Digital,,,unique_handles,"",4516,4516,"","",""
2024,jan,Digital,,,start_date,"",2024-01-01,"","","",""
2024,jan,Digital,,,end_date,"",2024-01-30,"","","",""
2024,jan,Digital,,,engagement_Instagram,"",3323823,3323823,"","",""
2024,jan,Digital,,,engagement_TikTok,"",6715347,6715347,"","",""
2024,jan,Digital,,,engagement_Twitter,"",7516448,7516448,"","",""
2024,jan,Digital,,,engagement_YouTube,"",3266625,3266625,"","",""
2024,jan,Digital,,,engagement_Overall,"",20822243,20822243,"","",""
2024,jan,Digital,,,engagement_daily_Instagram,"",110794,110794,"","",""
2024,jan,Digital,,,engagement_daily_TikTok,"",223845,223845,"","",""
2024,jan,Digital,,,engagement_daily_Twitter,"",250548,250548,"","",""
2024,jan,Digital,,,engagement_daily_YouTube,"",108888,108888,"","",""
2024,jan,Digital,,,engagement_daily_Overall,"",694075,694075,"","",""
2024,jan,Digital,,,engagement_daily_influencer_Instagram,"",255357,255357,"","",""
2024,jan,Digital,,,engagement_daily_influencer_TikTok,"",271332,271332,"","",""
2024,jan,Digital,,,engagement_daily_influencer_Twitter,"",749572,749572,"","",""
2024,jan,Digital,,,engagement_daily_influencer_YouTube,"",40433,40433,"","",""
2024,jan,Digital,,,engagement_daily_influencer_Overall,"",1316694,1316694,"","",""
2024,jul,Digital,2,1,overall_inequality,"",0.931685324922526,0.932,Inequality,How skewed is the CIE towards a small set of accounts?,0 Low 1 High
2024,jul,Digital,2,2,segmentation,"",0.590554744702307,0.59,Segmentation,How divided into distinct communities is the CIE?,0 Low 1 High
2024,jul,Digital,2,5,toxicity,"",0.0299283053042072,0.03,Toxic speech,How prevalent is toxic speech in the CIE?,Less More
2024,jul,Digital,2,3,insularity_cpc,Conservative,0.071010203088184,0.071,Insularity,How insular are parties relative to one another?,Less More
2024,jul,Digital,2,3,insularity_lpc,Liberal,0.151098824386419,0.151,Insularity,How insular are parties relative to one another?,Less More
2024,jul,Digital,2,3,insularity_ndp,NDP,0.113161463196464,0.113,Insularity,How insular are parties relative to one another?,Less More
2024,jul,Digital,3,1,misinfo_references,"",0.227680074734681,0.228%,Discussion about misinformation and foreign interference,How often do people post about misinformation and foreign interference?,""
2024,jul,Digital,3,5,from_china,China,1.15663619194216,1.16,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jul,Digital,3,5,from_india,India,4.45504301676316,4.46,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jul,Digital,3,4,misinfo_link_engagement,Percentage engagement,12.3610567726601,12.36%,Linking to known misinformation websites,How common and popular are web links to known misinformation websites?,""
2024,jul,Digital,3,3,misinfo_links,Percentage links,1.67931412399595,1.68%,Linking to known misinformation websites,How common and popular are web links to known misinformation websites?,""
2024,jul,Digital,3,5,from_russia,Russia,0.461119788186946,0.46,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jul,Digital,4,6,news_inequality,"",0.953504064644508,0.954,Inequality,How skewed is the CIE to a smallnumber of news outlets?,0 Low 1 High
2024,jul,Digital,4,12,party_leader_Bloc Québécois,Bloc Québécois,0.17842908518417,0.2%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,13,party_member_Bloc Québécois,Bloc Québécois,0.425047301666849,0.4%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,7,top_outlet_cbc,CBC,14.4375396392917,14.4%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,7,top_outlet_ctv,CTV,28.767851635144,28.8%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,12,party_leader_Conservative,Conservative,63.1869857242523,63.2%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,13,party_member_Conservative,Conservative,49.8381465248842,49.8%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,7,top_outlet_global news,Global News,4.75080270857813,4.8%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,12,party_leader_Green,Green,0.072927515803922,0.1%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,13,party_member_Green,Green,0.874701973240986,0.9%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,9,top_news_platform_instagram,Instagram,3.68569959060415,3.7%,Social media platforms,Which social media platforms are most popular for news?,""
2024,jul,Digital,4,11,politician_platform_Instagram,Instagram,39.7115988030462,39.7%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jul,Digital,4,12,party_leader_Liberal,Liberal,30.4375579903407,30.4%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,13,party_member_Liberal,Liberal,25.6273153809566,25.6%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,8,local_news_local,Local,32.0620473265236,32.1%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,jul,Digital,4,12,party_leader_NDP,NDP,6.12409968441887,6.1%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,13,party_member_NDP,NDP,23.2347888192514,23.2%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jul,Digital,4,8,local_news_national,National,67.9379526734764,67.9%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,jul,Digital,4,10,engagement_type_2cat_news outlet,News Outlet,60.2476902572766,60.2%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,jul,Digital,4,10,engagement_type_2cat_politician,Politician,39.7523097427234,39.8%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,jul,Digital,4,7,top_outlet_rebel news,Rebel News,6.81305882615602,6.8%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,7,top_outlet_the breakdown,The Breakdown,1.48059731606335,1.5%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,7,top_outlet_the post millennial,The Post Millennial,9.16811855693546,9.2%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,9,top_news_platform_tiktok,TikTok,49.2907305867731,49.3%,Social media platforms,Which social media platforms are most popular for news?,""
2024,jul,Digital,4,11,politician_platform_TikTok,TikTok,4.33225274134814,4.3%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jul,Digital,4,7,top_outlet_toronto sun,Toronto Sun,3.42607514989544,3.4%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,7,top_outlet_true north,True North,4.10839811368652,4.1%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,9,top_news_platform_twitter,Twitter,29.7875582030904,29.8%,Social media platforms,Which social media platforms are most popular for news?,""
2024,jul,Digital,4,11,politician_platform_Twitter,Twitter,51.7192503592835,51.7%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jul,Digital,4,7,top_outlet_vancouver is awesome,Vancouver is Awesome,3.45397252888552,3.5%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,4,9,top_news_platform_youtube,YouTube,17.2360116195323,17.2%,Social media platforms,Which social media platforms are most popular for news?,""
2024,jul,Digital,4,11,politician_platform_YouTube,YouTube,4.23689809632213,4.2%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jul,Digital,4,7,top_outlet_blogto,blogTO,3.17615639235519,3.2%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jul,Digital,,,num_posts,"",460295,460295,"","",""
2024,jul,Digital,,,unique_entities,"",3012,3012,"","",""
2024,jul,Digital,,,unique_handles,"",4672,4672,"","",""
2024,jul,Digital,,,start_date,"",2024-06-26,"","","",""
2024,jul,Digital,,,end_date,"",2024-07-23,"","","",""
2024,jul,Digital,,,engagement_Instagram,"",2891587,2891587,"","",""
2024,jul,Digital,,,engagement_TikTok,"",5045303,5045303,"","",""
2024,jul,Digital,,,engagement_Twitter,"",6183388,6183388,"","",""
2024,jul,Digital,,,engagement_YouTube,"",1938004,1938004,"","",""
2024,jul,Digital,,,engagement_Overall,"",16058282,16058282,"","",""
2024,jul,Digital,,,engagement_daily_Instagram,"",103271,103271,"","",""
2024,jul,Digital,,,engagement_daily_TikTok,"",180189,180189,"","",""
2024,jul,Digital,,,engagement_daily_Twitter,"",220835,220835,"","",""
2024,jul,Digital,,,engagement_daily_YouTube,"",69214,69214,"","",""
2024,jul,Digital,,,engagement_daily_Overall,"",573509,573509,"","",""
2024,jul,Digital,,,engagement_daily_influencer_Instagram,"",215168,215168,"","",""
2024,jul,Digital,,,engagement_daily_influencer_TikTok,"",286237,286237,"","",""
2024,jul,Digital,,,engagement_daily_influencer_Twitter,"",983773,983773,"","",""
2024,jul,Digital,,,engagement_daily_influencer_YouTube,"",54354,54354,"","",""
2024,jul,Digital,,,engagement_daily_influencer_Overall,"",1539532,1539532,"","",""
2024,jun,Digital,2,1,overall_inequality,"",0.935624017838832,0.936,Inequality,How skewed is the CIE towards a small set of accounts?,0 Low 1 High
2024,jun,Digital,2,2,segmentation,"",0.671033560998504,0.67,Segmentation,How divided into distinct communities is the CIE?,0 Low 1 High
2024,jun,Digital,2,5,toxicity,"",0.0278702412967985,0.028,Toxic speech,How prevalent is toxic speech in the CIE?,Less More
2024,jun,Digital,2,3,insularity_cpc,Conservative,0.0715292511303109,0.072,Insularity,How insular are parties relative to one another?,Less More
2024,jun,Digital,2,3,insularity_lpc,Liberal,0.140141451891401,0.14,Insularity,How insular are parties relative to one another?,Less More
2024,jun,Digital,2,3,insularity_ndp,NDP,0.140842295484245,0.141,Insularity,How insular are parties relative to one another?,Less More
2024,jun,Digital,3,1,misinfo_references,"",0.507682438830681,0.508%,Discussion about misinformation and foreign interference,How often do people post about misinformation and foreign interference?,""
2024,jun,Digital,3,5,from_china,China,0.866594590145015,0.87,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jun,Digital,3,5,from_india,India,4.25025173648968,4.25,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jun,Digital,3,4,misinfo_link_engagement,Percentage engagement,11.2215858860539,11.22%,Linking to known misinformation websites,How common and popular are web links to known misinformation websites?,""
2024,jun,Digital,3,3,misinfo_links,Percentage links,1.82092496195521,1.82%,Linking to known misinformation websites,How common and popular are web links to known misinformation websites?,""
2024,jun,Digital,3,5,from_russia,Russia,0.243016604917172,0.24,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,jun,Digital,4,6,news_inequality,"",0.96016796852742,0.96,Inequality,How skewed is the CIE to a smallnumber of news outlets?,0 Low 1 High
2024,jun,Digital,4,12,party_leader_Bloc Québécois,Bloc Québécois,0.394994980053354,0.4%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jun,Digital,4,13,party_member_Bloc Québécois,Bloc Québécois,0.828170186575963,0.8%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jun,Digital,4,7,top_outlet_cbc,CBC,15.3136251447218,15.3%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jun,Digital,4,7,top_outlet_ctv,CTV,36.1327788704306,36.1%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jun,Digital,4,12,party_leader_Conservative,Conservative,57.9629255281445,58%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jun,Digital,4,13,party_member_Conservative,Conservative,42.1087917854247,42.1%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jun,Digital,4,7,top_outlet_global news,Global News,3.98578041544977,4%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jun,Digital,4,12,party_leader_Green,Green,0.506832715575486,0.5%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jun,Digital,4,13,party_member_Green,Green,0.860328122549017,0.9%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jun,Digital,4,9,top_news_platform_instagram,Instagram,3.14426301734481,3.1%,Social media platforms,Which social media platforms are most popular for news?,""
2024,jun,Digital,4,11,politician_platform_Instagram,Instagram,30.5723369947153,30.6%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jun,Digital,4,12,party_leader_Liberal,Liberal,21.5051363974073,21.5%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jun,Digital,4,13,party_member_Liberal,Liberal,31.7755334734973,31.8%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jun,Digital,4,8,local_news_local,Local,30.4056976942141,30.4%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,jun,Digital,4,12,party_leader_NDP,NDP,19.6301103788194,19.6%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,jun,Digital,4,13,party_member_NDP,NDP,24.427176431953,24.4%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,jun,Digital,4,8,local_news_national,National,69.5943023057859,69.6%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,jun,Digital,4,10,engagement_type_2cat_news outlet,News Outlet,62.8451518203956,62.8%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,jun,Digital,4,7,top_outlet_now toronto,Now Toronto,2.81276702899382,2.8%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jun,Digital,4,10,engagement_type_2cat_politician,Politician,37.1548481796045,37.2%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,jun,Digital,4,7,top_outlet_rebel news,Rebel News,5.10677275355013,5.1%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jun,Digital,4,7,top_outlet_the post millennial,The Post Millennial,4.97058726639177,5%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jun,Digital,4,9,top_news_platform_tiktok,TikTok,62.1173821639964,62.1%,Social media platforms,Which social media platforms are most popular for news?,""
2024,jun,Digital,4,11,politician_platform_TikTok,TikTok,11.3482497563333,11.3%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jun,Digital,4,7,top_outlet_toronto sun,Toronto Sun,3.9245189827151,3.9%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jun,Digital,4,7,top_outlet_true north,True North,2.96615591568736,3%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jun,Digital,4,9,top_news_platform_twitter,Twitter,21.8661333488311,21.9%,Social media platforms,Which social media platforms are most popular for news?,""
2024,jun,Digital,4,11,politician_platform_Twitter,Twitter,54.0293395740324,54%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jun,Digital,4,7,top_outlet_vancouver is awesome,Vancouver is Awesome,2.27106536851094,2.3%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jun,Digital,4,9,top_news_platform_youtube,YouTube,12.8722214698277,12.9%,Social media platforms,Which social media platforms are most popular for news?,""
2024,jun,Digital,4,11,politician_platform_YouTube,YouTube,4.05007367491912,4.1%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,jun,Digital,4,7,top_outlet_blogto,blogTO,5.26278360864873,5.3%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,jun,Digital,,,num_posts,"",491055,491055,"","",""
2024,jun,Digital,,,unique_entities,"",2901,2901,"","",""
2024,jun,Digital,,,unique_handles,"",4650,4650,"","",""
2024,jun,Digital,,,start_date,"",2024-05-27,"","","",""
2024,jun,Digital,,,end_date,"",2024-06-24,"","","",""
2024,jun,Digital,,,engagement_Instagram,"",2840566,2840566,"","",""
2024,jun,Digital,,,engagement_TikTok,"",9213742,9213742,"","",""
2024,jun,Digital,,,engagement_Twitter,"",7203346,7203346,"","",""
2024,jun,Digital,,,engagement_YouTube,"",2043733,2043733,"","",""
2024,jun,Digital,,,engagement_Overall,"",21301387,21301387,"","",""
2024,jun,Digital,,,engagement_daily_Instagram,"",97951,97951,"","",""
2024,jun,Digital,,,engagement_daily_TikTok,"",317715,317715,"","",""
2024,jun,Digital,,,engagement_daily_Twitter,"",248391,248391,"","",""
2024,jun,Digital,,,engagement_daily_YouTube,"",70474,70474,"","",""
2024,jun,Digital,,,engagement_daily_Overall,"",734531,734531,"","",""
2024,jun,Digital,,,engagement_daily_influencer_Instagram,"",251578,251578,"","",""
2024,jun,Digital,,,engagement_daily_influencer_TikTok,"",193789,193789,"","",""
2024,jun,Digital,,,engagement_daily_influencer_Twitter,"",843269,843269,"","",""
2024,jun,Digital,,,engagement_daily_influencer_YouTube,"",63663,63663,"","",""
2024,jun,Digital,,,engagement_daily_influencer_Overall,"",1352299,1352299,"","",""
2024,mar,Digital,2,1,overall_inequality,"",0.916320366158425,0.916,Inequality,How skewed is the CIE towards a small set of accounts?,0 Low 1 High
2024,mar,Digital,2,2,segmentation,"",0.648647779593407,0.65,Segmentation,How divided into distinct communities is the CIE?,0 Low 1 High
2024,mar,Digital,2,5,toxicity,"",0.0290379900733062,0.029,Toxic speech,How prevalent is toxic speech in the CIE?,Less More
2024,mar,Digital,2,3,insularity_cpc,Conservative,0.0649512850253001,0.065,Insularity,How insular are parties relative to one another?,Less More
2024,mar,Digital,2,3,insularity_lpc,Liberal,0.13637669012648,0.136,Insularity,How insular are parties relative to one another?,Less More
2024,mar,Digital,2,3,insularity_ndp,NDP,0.113220184499422,0.113,Insularity,How insular are parties relative to one another?,Less More
2024,mar,Digital,3,1,misinfo_references,"",0.260822821273693,0.261%,Discussion about misinformation and foreign interference,How often do people post about misinformation and foreign interference?,""
2024,mar,Digital,3,5,from_china,China,1.02039613354755,1.02,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,mar,Digital,3,5,from_india,India,4.96069687426762,4.96,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,mar,Digital,3,4,misinfo_link_engagement,Percentage engagement,17.4389534056975,17.44%,Linking to known misinformation websites,How common and popular are web links to known misinformation websites?,""
2024,mar,Digital,3,3,misinfo_links,Percentage links,1.70571225011525,1.71%,Linking to known misinformation websites,How common and popular are web links to known misinformation websites?,""
2024,mar,Digital,3,5,from_russia,Russia,0.243666361610692,0.24,Directed foreign influence,To what extent are overt foreign influencers impacting the CIE?,Less More
2024,mar,Digital,4,6,news_inequality,"",0.953144132493646,0.953,Inequality,How skewed is the CIE to a smallnumber of news outlets?,0 Low 1 High
2024,mar,Digital,4,12,party_leader_Bloc Québécois,Bloc Québécois,0.328511266064155,0.3%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,mar,Digital,4,13,party_member_Bloc Québécois,Bloc Québécois,1.5731350094461,1.6%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,mar,Digital,4,7,top_outlet_cbc,CBC,23.6651274662978,23.7%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,mar,Digital,4,7,top_outlet_ctv,CTV,12.5363438400993,12.5%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,mar,Digital,4,12,party_leader_Conservative,Conservative,74.8276523485541,74.8%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,mar,Digital,4,13,party_member_Conservative,Conservative,49.07014337909,49.1%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,mar,Digital,4,7,top_outlet_global news,Global News,2.86213642401523,2.9%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,mar,Digital,4,12,party_leader_Green,Green,0.124641765110743,0.1%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,mar,Digital,4,13,party_member_Green,Green,0.848799414385618,0.8%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,mar,Digital,4,9,top_news_platform_instagram,Instagram,5.48576341036287,5.5%,Social media platforms,Which social media platforms are most popular for news?,""
2024,mar,Digital,4,11,politician_platform_Instagram,Instagram,30.0026822873855,30%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
2024,mar,Digital,4,12,party_leader_Liberal,Liberal,15.0807720949125,15.1%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,mar,Digital,4,13,party_member_Liberal,Liberal,31.1308351210829,31.1%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,mar,Digital,4,8,local_news_local,Local,31.2838043332806,31.3%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,mar,Digital,4,12,party_leader_NDP,NDP,9.63842252535852,9.6%,Engagement with party leaders,Which party leaders are most engaging with Canadians?,0 25 50 75 100
2024,mar,Digital,4,13,party_member_NDP,NDP,17.3770870759954,17.4%,Engagement with elected party members,Which elected party members are most engaging with Canadians?,0 25 50 75 100
2024,mar,Digital,4,8,local_news_national,National,68.7161956667194,68.7%,Top 5 Canadian news outlets,How skewed is preference for national versus local news?,0 25 50 75 100
2024,mar,Digital,4,7,top_outlet_national post,National Post,1.9545701274634,2%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,mar,Digital,4,10,engagement_type_2cat_news outlet,News Outlet,53.4653897734981,53.5%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,mar,Digital,4,10,engagement_type_2cat_politician,Politician,46.5346102265019,46.5%,Politicians vs. news engagement,How skewed is preference for politician versus news content?,0 25 50 75 100
2024,mar,Digital,4,7,top_outlet_rebel news,Rebel News,9.30798547810506,9.3%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,mar,Digital,4,7,top_outlet_the post millennial,The Post Millennial,8.78547995882335,8.8%,Top 5 Canadian news outlets,What are the top 5 Canadian news outlets? What is their share of total engagement?,""
2024,mar,Digital,4,9,top_news_platform_tiktok,TikTok,50.0060189280515,50%,Social media platforms,Which social media platforms are most popular for news?,""
2024,mar,Digital,4,11,politician_platform_TikTok,TikTok,10.3322641899991,10.3%,Social media platforms,Which social media platforms are most popular for Canadian politicians?,0 25 50 75 100
